Unnamed: 0,content,individual,groups,religion/creed,race/ethnicity,politics
8738,thật haha,1,1,0,0,0
6730,Đồng_Nhựt Huy thiết_nghĩ cho vào quan_tài là hợp_lý 🤣,2,0,0,0,0
9163,Tập này là 86 mà 🤔,1,1,0,0,0
4375,Học công_nghệ sản_xuất kem chống nhục và phẫu_thuật cắt dây thần_kinh xấu_hổ,3,0,0,0,0
4194,Khịa pew vl,2,0,0,0,0
7772,sao a ? ? ?,0,0,0,0,0
3411,Bo chj ba_cung co Lon nua ha,0,0,0,0,0
8933,Mua chai gucci cũng 2 tr đỗ lên chứ bn mua chai 800 k cũng là giả nếu bán 800 k rồi tặng nữa thì sao giàu được chị mik mua rồi ko tới nước lã nhưng nói thơm hơn 12 h khi ngồi trong phòng máy_lạnh mày chị mik ngồi trong máy_lạnh chưa tới 30 p là hết thơm rồi ko tiền thà để_dành đủ tiền mua 1 chai cho lẹ đỡ hơn là bỏ tiền ra cũng ko có ít j,2,2,0,0,0
755,Con đàn_bà khó ưa,2,0,0,0,0
684,Nguoi ta chuyen gioi rôi . No_lam lôn roi đê đu thăng cha tyi bay .,3,0,0,0,0
6049,bậy zòi : v nhìn bên trái đi :D đừng nhìn bên phải : v,1,1,0,0,0
3027,Ông này khùng huhu 😩 😩 😩 😩 😩,3,0,0,0,0
9464,"Hoàng Xuân_Tâm mắc cưòi quá haha , cmt này thật hài_hước ? ?",1,0,0,0,0
7105,Chậm thôi các a,0,1,0,0,0
9667,Chị linh lốc chửi hay quá ❤ ❤ ❤ 😘 😘 😘,1,1,0,0,0
4709,Cái quần què gì thế này chời :))),2,2,0,0,0
8012,?,0,0,0,0,0
4434,lên chức để nhét con_cháu vào thây bã ... bã ko bỏ chức đó nên đuổi luôn : 3,2,0,0,0,0
22,xe chở súc_vật mong người dân hãy tránh xa ( đề_phòng súc_vật phóng_uế lung_tung làm mất vệ_sinh ) .,0,0,0,0,0
215,sao câu nao no cung chưi băc ky vây công_an đâu gô cô no lai chư,2,0,0,2,0
2254,Xã_hội bây_giờ .. công_an làm bố đời thiên_hạ .. chánh_án chịt nhau trong cơ_quan .. dân oan bị cướp đất ... đậu_xanh rau_má ... đất_nước đáng sống ..,0,3,0,0,0
4938,Chết với cộng_sản thôu,0,0,0,3,3
1924,"Tạm dừng dùng Facebook làm gì anh ơi , mặc_kệ miệng_lưỡi thiên_hạ họ nói gì thì nói , đâu phải ai cũng là người trong cuộc đâu . Vì_vậy anh hãy tiếp_tục sử_dụng Facebook đi , để còn biết trên Facebook anh đang bị cđm chửi sml chứ",3,0,0,0,0
9755,Sống nhanh vậy mọi người,1,1,0,0,0
5507,Vãi cả cái còi ôm vòng theo cái ngực đô con 😂 😂,2,2,0,0,0
3407,"BiẾt thì làm gì hả lũ ngu . Ngoài biển đảo đọ súng , bị tàu khựa nó bắn là chn xảy ra như cơm_bữa ._Ngon thì vác súng ra mà giữ đảo :)) xem có dám ra không",3,3,0,3,0
1435,"Xàm , ăn không rảnh_rỗi l , dịch ko giúp đc ai thì thôi còn chửi nhau đăng lên , chụp gạo_đồ , trẻ trâu",3,0,0,0,0
2803,Lúc nó đi ngược chiều nó tông cho rồi kêu chó_vàng giúp . Quyền_lợi thì muốn mà_còn pháp_luật thì k muốn tuân_thủ,3,2,0,0,0
1700,Thầy địt_mẹ giả_tạo vl =)),3,0,0,0,0
6222,THIS IS_VIETNAM ! ! !,0,0,0,1,0
5549,Clm :))),2,2,0,0,0
1870,Minh Phú đm coi nghề của Tiến_Đạt Phạm_ml nè,3,0,0,0,0
7194,nghe có_vẻ healthy nhưng lại rất balacaynenvang,0,0,0,0,0
1250,"Địt_mẹ lũ chó bán nước hại dân , ăn nhiều cho mập thây",3,3,0,0,2
5027,Thằng to ăn_to . thằng bé ăn bé đúng là tấn trò đời,0,0,0,0,0
907,Nghe ông này nói dơ lỗ_tai 😎,3,0,0,0,0
9952,Tâm Ngô_yen chuyen gia an con đo đo,3,0,0,0,0
1463,"Sống chó thế , cách_ly cả nhà nó ko sao , liên_luỵ cả làng mới ghê",3,0,0,0,0
1504,3 k và 38 người . Con_số đã nói lên tất_cả . Tỉ_lệ này là 99 % Không đồng_ý và chỉ có 1 % đồng_ý . haha Đâu bao_giờ dám trưng_cầu dân_ý .,0,0,0,0,2
8665,Aba mới tung video cực hot nè .,1,1,0,0,0
3927,Kinh_doanh mà suốt ngày than lỗ . kinh_doanh để ăn lol ak.dkm,3,3,0,0,0
7445,cái này vẫn còn ah a,0,0,0,0,0
899,Đó là sự_thật mà chẳng ai nói lên không biết bao_giờ chế_độ_độc_tài này mới sập em mong từng ngày,0,0,0,3,0
2724,Ba hard cc :)),2,0,0,0,0
8876,oki yêu thầy,1,0,0,0,0
2162,"Phải lên giành công_trạng chứ , lãnh_đạo mà . Nói chứ Bầu Đức là người có công lớn nhất đưa Park Hang Seo về dẫn_dắt đội_tuyển Việt_Nam thế nhưng khi thành_công chẳng ai một lời hỏi_han quan_tâm ông ta cả , lúc bầu_cử còn gạch tên ông ta ra .",3,2,0,0,0
6717,Phạm_Tùng_Giang không phải nuôi mỗi tóc mà_còn học hát giống giọng nữa chứ haha,1,0,0,0,0
2186,Thủ_tướng lương nghe bảo tầm 15 tr 1 tháng .. 10 Căn nhà .. Căn cấp 4 xây sơ xài ở quê giờ cũng 300 tr là ít . 10 căn cho 3 tỷ Đi ._Lương thủ_tướng 1 năm 180 tr . Cho là ông ta không xài gì Đi vì nhà_xe . Cơm_nước đảng lo .. Vậy chắc phải làm thủ_tướng gần,1,0,0,0,0
254,Báo giao_thông thì một phe . Chúng đăng báo để dắt_mũi dư_luận . nhưng toàn dân đã ko còn tinh cs nửa rồi . Một ngày ko xa cả nc sẽ đứng lên thay_đổi cs,0,3,0,0,3
7860,Làm cách nào để lên Mặt_Trăng sinh_sống :)),1,1,0,0,0
7780,Hồng_Trần_ui ở Dịch_Vọng này,1,0,0,0,0
1219,"mày ngu lắm , bình_thường vận_động chúng_nó đi học chúng_nó còn ko đi , giờ cắt tiền hỗ_trợ đi thì nó đi cái đầu buồi à ?",3,3,0,0,0
4983,Bao_giờ bọn chó nó chết cùng thì mới ko an_toàn,3,3,0,0,0
6673,được a oi,1,1,0,0,0
9570,"Chỉ là Tết nay mọi thứ đã quá đầy_đủ , chúng_ta không thiếu_thốn về vật_chất , quên cái cảm_giác chỉ có Tết mới đem lại sum_vầy .",1,0,0,0,0
6423,ỳe ỳe ỳe : 33,1,1,0,0,0
7379,"Hên vl , lúc tao định mua mà nó ko inbox lại :))",1,0,0,0,0
1809,Hải_Yến xinh_gái mà cmt thúi hoắc à 🤭,2,0,0,0,0
7669,Chương_trình chắc tìm mãi mới ra được đoạn thầy ko chửi thề 😫,1,1,0,0,0
5742,Xạo lồn hông có gì vui nên chúng_ta hông nên xạo lồn,2,2,0,0,0
3397,Con_người sống để nại cái ĐỨC người_ta có chồng có con nhỏ_dại người_ta đâu có đi cướp_giật lừa_đảo ai ? Chọc và chửi người có bệnh_tâm_thần để làm gì ác_đức lắm đấy,3,0,0,0,0
692,Con thần_kinh,3,0,0,0,0
6096,Duy_Trần_xin video luôn ông ơi,1,0,0,0,0
5445,Mạng_ng rẻ vl nhỉ,0,0,0,0,0
2487,Thế K-ICM ko phải là con_trai rồi mà là cây ATM,2,0,0,0,0
6977,bệnh ngề nghiệp thôi mà ....,1,1,0,0,0
4917,đang cần tiền ai biết ở đâu mướn đi biểu_tình chỉ em với,2,2,0,2,0
2383,"Bố thằng ad ngu ._Thế có cậu du_học_sinh việt chết ở nhật . Gia_đình cũng chạy_vạy khắp nơi đóng đủ tiền để mang xác về thì sao ? Đăng bài nên lắc não trước nhé , hở tý là bỉ bôi",3,3,0,2,0
1873,"Day la y kien tam huyet cua rat nhieu tri thuc : phai dan chu hoa thi moi bao ve duoc dat nuoc , nhung hinh nhu dang cs van chua tinh ra , ho vua dien tap chong “ khung bo “ ma ke khung bo lai cam co do sao vang !",0,0,0,0,3
6255,Ạ các bác =)) nhìn like,1,1,0,0,0
1878,Tôi không tin chị này là con_người đâu .,1,0,0,0,0
9005,"Hay coi , tren doi dung lam vay , nguy hiem do",1,1,0,0,0
8068,Ông lại lấy hết tiền mua sữa của tôi rồi ._Sói said,1,0,0,0,0
6858,NHÔN LÙNG NGÔN_LÙ 🤬,3,0,0,0,0
5120,Đậu rồi má hay đậu má rồi các bạn nhỏ ? ? ? :))),0,3,0,0,0
1541,Diện Trần_óc choá thật .,3,0,0,0,0
6225,khi k con vb,0,0,0,0,0
7709,Chị ba nói hay quá,1,1,0,0,0
3370,Dương_Tiến_Đạt đến con_người vs con_người bạn con phân_biệt vùng_miền . Ấy_thế_mà đi thương con chó .,3,0,0,0,0
9457,Đốt nhà cực_mạnh :)),2,2,0,0,0
7654,Idol của con . Ai lớp du chu cờ mo 😍 😍 😍,1,1,0,0,0
420,Đm chúng_mày,0,3,0,0,0
7281,Trời_ơi lần đầu coi chú hay như xem hài . Kk ai đặt tên nhà tiên_tri vũ_trụ nghe thấy hài vãi,1,0,0,0,0
4030,Địt_mẹ cái mấu này . Tao nằm ở đây hơi nhiều rồi đấy :))) trích lời anh tôi trong buổi sờ trym tối hôm_kia :)))),2,0,0,0,0
1084,"Biến đi bạn ơi , chảnh chỗ nào vậy ? Ghê cái gì ?",1,0,0,0,0
1495,Vkl đúng một ổ dlv đang thủ_dâm tinh_thần với nhau . Tôi ngưỡng_mộ a phan anh quá ._Còn nhà_nước hả . Một nghìn tôi cũng ko đóng_góp . Vì tôi quá hiểu bản_chất chính quền vn rồi .,0,3,0,3,3
4303,hay lắm nó đi họp cổ_đông bị virus thì chết trùm ! ! ! oke hay lắm nghèo_khổ có nhau,3,0,0,0,0
6852,Không ngủ được nữa mới cay :)),1,1,0,0,0
8585,"Con linh cá_lóc nhìn là biết đep vàng giả , vàng thiệt gì nhẹ tưng vậy .",1,1,0,0,0
29,bon comcom đơn_vị tác_chiến điện_tử vs nhật_ký yêu nước dm chúng_mày vào mà đọc . tưởng ai cũng như chúng_mày hết đấy,2,2,0,0,0
1081,Lan Hoa nhưng đạo nhái là kiếm được tiền tỷ còn hơn cái lũ trẻ trâu chĩa mỏ vào để cắn cho bỏ ghét 🤔 😏,2,3,0,0,0
7552,"Cũng may ngày ấy Phần lan không được "" vinh_dự "" gia_nhập Liên_bang Xô_viết ! ! !",0,0,0,2,0
832,Khẩu nghiệp chêt mẹ may đó trời qua báo may đó hồi xưa may chửi nhiều người ._Bây_giơ_trời qua bao may_đo minh hiếu may gu rang chiu kkkkkk,3,0,0,0,0
3799,"Nghe mà thấy nhục_nhã , ăn_nói vô_học",3,3,0,0,0
9381,Vé em này bao_nhiêu ạ thầy,1,0,0,0,0
2279,"Ờ thảo_nào cứ cán_bộ , công_an là bụng_phệ . ! ! ! 15 tỷ usd bay đâu k thấy .",3,2,0,0,0
8747,Hợp_lí,1,1,0,0,0
8294,Chuẩn lắm rồi,0,0,0,0,0
4836,"Chia địa_bàn là có thật , đất có Thổ_công , sông có Hà_bá . sợ nhất là những khu đất vàng dân ở bao đời cũng phải nhường cho "" giải_toả "" . còn lấn biển , phá rừng ... thì bạt_ngàn nơi nơi",3,3,0,0,0
7811,căng ...,1,1,0,0,0
6832,đúng quy_trình cmnr = ] ],2,2,0,0,0
590,Dẫn_độ tội_phạm TC rất hoành_tráng,0,0,0,1,0
9102,Mưa_gió bão_bùng :),1,1,0,0,0
1530,Sao lại có những người khốn_khổ tại thiên_đường này chứ . : (,0,1,0,0,3
7061,Văn_Phụng tui đi trc trend :)),1,0,0,0,0
2916,Nguyễn_Hoàng_Lực_phục cái máu lồn,3,0,0,0,0
8140,Sợ bay_màu :)),0,0,0,0,0
9472,"Ông bảo_trọng nha , ông đi xa chúng t buồn lắm .",1,0,0,0,0
1582,Mong chị Nhung sớm khoẻ để đoàn_tụ với tổ_tiên 🙂,3,0,0,0,0
7133,🤣 🤣 🤣 nước cống với nước suối,0,0,0,0,0
4699,Đm k tham xem có chết k : v ai bắt thích đớp k 500 : v lúc cầm tiền sao k nghĩ đi : v,2,2,0,0,0
7220,Nghe không thuyết phúc lắm nhưng có_vẻ là hợp_lý 😌,0,0,0,0,0
6229,Tuyển_thủ trong team chuyên_nghiệp mang Pubg VN ra thế_giới này :)),1,1,0,1,0
2623,mả_cha mấy thằng ăn bánh_mì,3,3,0,0,0
4678,Ức_hiếp dân thì giỏi lắm !,0,0,0,0,0
6626,Khẩu nghiệp tụ vành môi v má,2,2,0,0,0
3336,Dug la con lih cho do lam tu cach kho ua va,3,0,0,0,0
3195,Trần_Huỳnh_Như bạn dơ quá đi 😅,3,0,0,0,0
3974,Cái này là tiếp_nối truyền_thống cụ nhà nó nhé .,1,0,0,0,0
159,ảnh_hưởng cái cc gì . dm chúng_nó bán cmnr,2,0,0,0,0
9866,Ủa ông này là ai z mọi ng,1,0,0,0,0
1223,Cái Đảng thối_nát,0,0,0,0,3
849,:)))) những thằng ngu hay bảo người khác ngu mà ko biết nhìn lại mình,0,2,0,0,0
3946,Quả mồm sang đéo chịu dc kk,0,2,0,0,0
1419,"Bây_h tại trung_ương thành đại la toàn đỉnh_cao trí_tuệ , nơi những con bò tự_hào luôn rống lên rằng vn vô_địch , ra đường người với người thì luôn tỏ ra ta đây hống_hách về nhà say rượu đánh vk như dog , có chuyện lên phường thì cúi đầu im_thin_thít tìm người thân_quen để bỏ phong_bì , dưới chân thiên_tử mà như cc 😤 😤 😤",0,3,0,3,3
2429,Thằng ad culi của rận chủ vịt tần xuống dưới trả_lời chất_vấn kìa :)),3,0,0,0,0
3592,khựa nhé :)))),2,2,0,2,0
5043,vcl đấy,0,0,0,0,0
3619,Ngứa hết cả cặc,3,0,0,0,0
5431,Tào_lao !,0,0,0,0,0
4617,"“ Ông_già đem hết tiền đãi bạn , dm tháng này thiếu sữa rồi ” :)))",2,0,0,0,0
4842,so vl,2,2,0,0,0
2137,Bắn chết cdm m khá tú,3,0,0,0,0
6683,Nặng vc 😃,2,2,0,0,0
4625,mỗi câu đấy nhai đi nhai lại trông chán vãi lồn,0,0,0,0,0
1635,Sap tet ... bon cho ca khu vuc sap di xin tien xin bia xin ruou tây .... và van cho tui ban chiem ve hè long hanh .,0,3,0,0,0
8141,RĂNG MINH_HIẾU LÀM Ở ĐÂU ĐẸP MÀ TRẮNG QUÁ_XÁ ĐẸP LẮM NHÉ,1,0,0,0,0
5729,chuẩn giáo_án cặc to,2,2,0,0,0
5080,Lee Sin lol mẹ giáo_án kiểm_soát của thầy Tú,2,0,0,0,0
6632,Thảo Tròn nhớ đồng_bọn qá cơ 🤧 cố_gắng thôi nào 💓,1,0,0,0,0
4564,Minh_Quân djt,2,2,0,0,0
7517,Fan cô,1,1,0,0,0
1794,Nếp_nhăn trên não cũng né ổng rồi,3,0,0,0,0
9352,Giống người k :)),1,0,0,0,0
276,lại nữa àh .... tụi thân cộng nó như sói đói ... luôn_luôn rình_rập,0,0,0,0,3
5808,Nguoi mien trung nhu e chi ngoi xem cac bac chui nhau thoi :)),1,1,0,0,0
6680,Rồi ?,0,0,0,0,0
9950,Thì chỉ có_thể bên phía gia_đình bé kia nói sao cho bớt tội thôi chứ_sao bây_giờ chuyện đâu ai muốn . Phải_chi lúc chở quấn lại ( chắc tôn ko to nên ko quấn lại đc ) thì cũng ko tới nỗi . Chỉ khổ là đi chở thuê mà bị như vậy haizz,1,1,0,0,0
455,"Vũ_Thanh Huyền chán vl câu mấy câu đầu chửi hay bao_nhiêu thì câu cuối thối không kém 🤦 tiền người_ta làm gì kệ mẹ người_ta , núp gầm giường hay sao biết người_ta không từ_thiện . Mệt_mỏi mấy nhà từ_thiện online như này thật_sự .",2,2,0,0,0
5657,"tao ngại phải dùng cái từ này nhưng mà ko nói ko được : ' óc chó """,3,3,0,0,0
3237,Cánh hoa gì lạ l . o . n zị nè Nguyễn_Mỹ_Diễm,3,0,0,0,0
7426,thoạt nhìn tưởng phim kinh_dị,0,0,0,0,0
5938,:)),0,0,0,0,0
197,nguoi ta co xau hay tot thi moi nguoi biet . neu Co_Hieu ko tot sao moi nguoi thich . Dan ba gi ma cai mieng xau nhu vay cung co nguoi lay .,2,0,0,0,0
8961,Ánh Nguyễn_mua_cái mà mặc,1,0,0,0,0
6273,T vừa đọc nhầm là miễn nhiễn 🙂,1,1,0,0,0
5501,Tóc đẹp vai lon :)),2,2,0,0,0
9062,VN vô_địch Sea_Games,0,0,0,1,0
4833,Thuế_má đóng đầy_đủ ! Làm đéo có chuyện t nợ 29 t .,2,2,0,0,0
2255,"Lá lành đùm lá rách là ở đó . Tiền thuế người giàu "" đùm "" người kém may_mắn . Đó cũng là tư_tưởng của mọi đảng chính_trị thế_giới , và điều nực_cười nhất đó là Đảng Cộng_sản nỗi dậy vì các tư_tưởng bảo_vệ người nghèo , người kém may_mắn . Nhưng khi nắm quyền thì họ lật lộng . VN cũng có câu hay về những người đó : "" quẹt mỏ như gà "" .",0,3,0,0,3
5723,Phang mẹ nhau đi,2,2,0,0,0
1948,Mat lon linh ca loc nay choi xuong lam,3,0,0,0,0
373,Nguyễn_Quang_Huy thăng l nào chế cái này @ @,2,0,0,0,0
5428,"Loạn rồi , loạn thật rồi ông giáo ạ :))",0,0,0,0,0
492,Thanh_niên phân_biệt vùng_miền bàn_phím vãi lồng . Giỏi thì_ra hà nội kêu bắc_kỳ giữa đường hoặc sài_gòn kêu nam kỳ xem ._Coi thử có đi răng_hàm mặt chỉnh_hình không . Đkm lũ phân_biệt vùng_miền . Đkm lũ phản_động .,3,3,0,3,0
5662,Thuyết_phục cái đell gì đâu_đâu cũng thuyết_phục,2,2,0,0,0
1136,"Đụ_mẹ , thầy làm clg vậy ?",3,0,0,0,0
1822,Thằng già kia đứng cười chứ : (,3,0,0,0,0
7890,Phạm_Văn_Đồng về VN cách_ly free =)),2,2,0,2,0
7567,Em ở nhơn_trạch Đồng_nai,1,1,0,0,0
5101,Đụ má mặt nhìn như đàn_ông,0,0,0,0,0
6638,Vc,2,2,0,0,0
2071,"con này nó giả_tạo , m càng chứng_tỏ m càng để cộng_đồng mạng hiểu hơn về mày 1 kể lừa_đảo , vừa khóc vừa cười hả",3,0,0,0,0
2494,Cái mặt con này đi lượm bao_cao_su của cháu nó uống nè,3,3,0,0,0
2006,Diệu Linh cái thứ nulooo,3,0,0,0,0
4936,Con chó điên,3,0,0,0,0
2260,Chế_độ nầy sắp tàn rồi nên hù thiên_hạ !,0,2,0,0,3
5406,phát_ngôn kiểu đầu đường xó chợ !,0,0,0,0,0
8844,Chúc bản_thân thi tốt và chúc các b bằng tuổi thi tốt,1,1,0,0,0
4147,Cáu vl,0,0,0,0,0
3863,"Sáng nghe các đài_phát_thanh của loa Phường ra_rả kết_luận mà nghe nực_cười quá_thể , hoá_ra mấy tháng qua điều_tra các kiểu cũng quay lại giả_thuyết ban_đầu theo 1 phía trường cung_cấp . Vậy_thì điều_tra quái gì cứ phán_quyết bất_chấp ngay từ đầu luôn đi cho gọn ! Quả_báo tới từng người bây_giờ ! Nhanh lắm !",3,3,0,0,0
5970,MV khá chất_lượng,1,1,0,0,0
888,bị tam than My co giam dinh than kinh ong nay chua ?,2,0,0,0,0
1727,R thế giáo_án đá phò đâu thầy l,2,0,0,0,0
2442,: >> >> >> taocutaodiia :)))) nghiệp quá cô 3 ư : >>,3,0,0,0,0
5149,Thêm cái gì mà thêm . T đếch thèm qt đến vì chưa có thông_báo nghĩ học 🙈,0,0,0,0,0
2991,"Độc_lập , tự_do , hạnh_phúc hơn 40 năm rồi mà vẫn phải ngửa_tay xin tiền tư_bản a ._Sao đảng ta tài_tình_thế ... ; - )",0,3,0,3,3
9372,Idol đã come black và tiên_tri lợi_hại hơn xưa,1,0,0,0,0
6937,Xin tên hoạc link vs,1,1,0,0,0
3126,Em tìm con Linh chửi cho nó 1 trận đánh cho nó bể mặt đi nó hách lối lắm ai_nấy đều nhiều người nghét con Linh nầy,3,0,0,0,0
2745,Giống loài Loan luân la vây,3,0,0,0,0
1954,"Báo_chí vn như cái củ căc vậy , tụi nó có con có cháu có ba có mẹ , mà ăn_ở k có đức , v thôi cho con ở nhà mẹ di , cho di học làm mẹ gì , an nói xạo xược , ăn k nói có mà cũng bày_đặt đẻ con , giáo_dục con , cho con di học đm t khinh cái xã_hội vn , khinh cái đám báo_chí",0,3,0,0,0
8910,Abe lớn thật ròii ông giáo ạ,1,0,0,0,0
5925,Qtrong gì trước sau gì chẳng về 1 nhà,1,1,0,0,0
6770,"đây là doanh_nghiệp đề_nghị nhé , chứ chính_quyền chưa đề_nghị đâu",1,1,0,0,0
4669,12 : 03 Toang cmmr,0,0,0,0,0
2167,Nhin cai mieng Linh toile ..... going cai Cau tieu we,3,0,0,0,0
2469,Mấy thằng để ảnh bìa darcy chắc cũng toàn tay nhanh hơn não =))),2,3,0,0,0
5480,"Đấu_đá nhau khốc_liệt , giã dối hơn cả XH Đen . vì có quyền điều_khiển đc dư_luận qua báo_chí",0,0,0,0,0
1019,Bts là con cặc,0,3,0,0,0
5257,Sao già xap xuong lô roi ma len mang chui chi vay that la xau hô,0,0,0,0,0
567,Chị Ba khùng nhìn chị buồn_nôn,3,0,0,0,0
3797,Bộ tài_nguyên và môi_trường chết mẹ đau hết rôi ? !,3,3,0,0,0
8341,Cho xin nick của cj Linda ik,1,0,0,0,0
7713,"Tôi post cái này và ghim lên đầu để những người mới vào page ko hiểu lệch_lạc về page :)) còn những người like page từ khi page còn là facebook cá_nhân thì khỏi phải giải_thích nữa rồi heheee , , ,",1,1,0,0,0
4150,Đéo còn nời lào để lói,2,0,0,0,0
2892,"Với tài_năng của thủ_tướng cộng với trí_tuệ của ông Kiên , minh tin rằng năm sau kinh_tế VN sẽ hóa rồng lộn xuống thiên_đường XHCN",3,0,0,2,0
1474,Bộ mà ko dc phép của chính_phủ . Của Bộ_chính_trị thì bố của bộ cug đéo dám quyết !,0,0,0,0,2
3751,đc vãi lồn a ơi,2,0,0,0,0
2239,"thằng ngu lồn ad này google không tính phí đâu , xem_lại không_phận là cái gì đi",3,3,0,0,0
6607,Đập hẳn hàm_răng đi 🙂 đánh răng lâu vl,2,2,0,0,0
114,"dân ở thế dưới vì_sao ? vì không dám hành_động nên mới ở thế dưới , dân đồng_lòng cùng hành_động thì mới ở thế trên được bạn ạ , VN mình 1 đảng không như các nước tư_bản đa_đảng khác , đến các nước tư_bản đa_đảng dân họ còn dám biểu_tình đập phá nên họ mới có_thể đứng ở phía trên , còn VN thì không .",0,0,0,2,2
2532,Và thằng_cha bảo : Mày xuống xe ngay . Mất_dạy,2,0,0,0,0
6824,April's Foollllll 🙈,0,0,0,0,0
2226,Abe bucu,3,0,0,0,0
1674,Bò đỏ ủng_hộ 100 % .,3,3,0,0,0
